prompt_id,mode,baseline_impl,draft_model,target_model,strategy,candidate_length_k,top_k,top_p,temperature,n,prompt_chars_mean,prompt_chars_std,generated_tokens_mean,generated_tokens_std,acceptance_rate_mean,acceptance_rate_std,avg_accepted_prefix_length_mean,avg_accepted_prefix_length_std,total_generation_time_mean,total_generation_time_std,tokens_per_s_mean,tokens_per_s_std,proposed_tokens_mean,proposed_tokens_std,accepted_tokens_mean,accepted_tokens_std,rejected_tokens_mean,rejected_tokens_std,verify_rounds_mean,verify_rounds_std,draft_time_mean,draft_time_std,verify_time_mean,verify_time_std,rebuild_time_mean,rebuild_time_std,draft_time_ratio_mean,draft_time_ratio_std,verify_time_ratio_mean,verify_time_ratio_std,rebuild_time_ratio_mean,rebuild_time_ratio_std,output_exact_match_mean,output_exact_match_std,output_prefix_match_len_mean,output_prefix_match_len_std,output_prefix_match_ratio_mean,output_prefix_match_ratio_std
explain_sd_simple,baseline,hf,,EleutherAI/pythia-1.4b,greedy,,,,1.0,3,45.0,0.0,128.0,0.0,,,,,3.476726452509562,0.1137549502171201,36.855569237451775,1.2023071018280118,,,,,,,,,0.0,0.0,3.476726452509562,0.1137549502171201,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,
explain_sd_simple,baseline,manual,,EleutherAI/pythia-1.4b,greedy,,,,1.0,3,45.0,0.0,128.0,0.0,,,,,3.7774976094563804,0.1741982944852522,33.95502280737931,1.5215142058083355,,,,,,,,,0.0,0.0,3.7774976094563804,0.1741982944852522,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,
explain_sd_simple,speculative,manual,EleutherAI/pythia-31m,EleutherAI/pythia-1.4b,greedy,1,,,1.0,3,45.0,0.0,128.0,0.0,0.6973684210526315,0.0,0.6973684210526315,0.0,5.575021982192993,0.05463965739267317,22.96176036224003,0.22545977167275494,76.0,0.0,53.0,0.0,23.0,0.0,76.0,0.0,0.6187025705973307,0.021893081412777855,2.158265988032023,0.031191481125012747,2.7371858755747476,0.0467849234027257,0.11098312603035308,0.003925144690067098,0.3871605963248322,0.006289948740005729,0.49093811625834977,0.0036215140667947413,1.0,0.0,128.0,0.0,1.0,0.0
explain_sd_simple,speculative,manual,EleutherAI/pythia-31m,EleutherAI/pythia-1.4b,greedy,2,,,1.0,3,45.0,0.0,128.0,0.0,0.6173913043478261,0.0,1.2241379310344827,0.0,4.8892152309417725,0.00911875808328283,26.180161563648277,0.048763823227475946,115.0,0.0,71.0,0.0,26.0,0.0,58.0,0.0,0.9132646719614664,0.008671373703293107,1.8496068318684895,0.030741370421132078,2.0721457799275718,0.021723425337223184,0.18679516769195614,0.0020797556703238125,0.37829873009848936,0.005961496801118774,0.4238202055621246,0.00442592273992887,1.0,0.0,128.0,0.0,1.0,0.0
explain_sd_simple,speculative,manual,EleutherAI/pythia-31m,EleutherAI/pythia-1.4b,greedy,4,,,1.0,3,45.0,0.0,128.0,0.0,0.4941860465116279,0.0,1.9767441860465116,0.0,4.403539737065633,0.01744226340045268,29.067981548003562,0.11534212065819667,172.0,0.0,85.0,0.0,31.0,0.0,43.0,0.0,1.3765665690104167,0.05982301559281937,1.4223651091257732,0.03922772581362866,1.5323328971862793,0.02683513215419251,0.3126137848311613,0.013724368267613437,0.32299241797831524,0.00834989202229098,0.34797594124179787,0.005836623370009788,0.0,0.0,64.0,0.0,0.5,0.0
explain_sd_simple,speculative,manual,EleutherAI/pythia-31m,EleutherAI/pythia-1.4b,greedy,6,,,1.0,3,45.0,0.0,128.0,0.0,0.3723849372384937,0.0,2.225,0.0,4.6171213785807295,0.06025461839119998,27.727666364041806,0.3651370724039129,239.0,0.0,89.0,0.0,31.0,0.0,40.0,0.0,1.8413907686869304,0.03862355858242942,1.2852729161580403,0.018190072860947485,1.4121607144673665,0.02089113605296495,0.39878091272082267,0.003684672144243062,0.2783697045613642,0.0012392280278485852,0.305897607205168,0.005598561147619201,0.0,0.0,64.0,0.0,0.5,0.0
explain_sd_simple,speculative,manual,EleutherAI/pythia-31m,EleutherAI/pythia-1.4b,greedy,8,,,1.0,3,45.0,0.0,128.0,0.0,0.28938906752411575,0.0,2.3076923076923075,0.0,5.141864776611328,0.09626387289529129,24.90244704240459,0.4676628680157391,311.0,0.0,90.0,0.0,33.0,0.0,39.0,0.0,2.4484344323476157,0.041895755656483985,1.253637711207072,0.03617415228993822,1.3542094230651855,0.048076523471771576,0.476241336978657,0.006939666740358854,0.2437973785955527,0.004811853123626062,0.26328848666979393,0.004620281277312185,1.0,0.0,128.0,0.0,1.0,0.0
explain_sd_simple,baseline,hf,,EleutherAI/pythia-1.4b,top_k,,50,,1.0,3,45.0,0.0,128.0,0.0,,,,,3.9237171014149985,0.03991954823027863,32.62549084846599,0.33058026738012425,,,,,,,,,0.0,0.0,3.9237171014149985,0.03991954823027863,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,
explain_sd_simple,baseline,manual,,EleutherAI/pythia-1.4b,top_k,,50,,1.0,3,45.0,0.0,128.0,0.0,,,,,3.7716845671335855,0.03115893787162996,33.939393463124766,0.27878189355640054,,,,,,,,,0.0,0.0,3.7716845671335855,0.03115893787162996,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,
explain_sd_simple,speculative,manual,EleutherAI/pythia-31m,EleutherAI/pythia-1.4b,top_k,1,50,,1.0,3,45.0,0.0,128.0,0.0,0.48021735020181344,0.06950759744609923,0.48021735020181344,0.06950759744609923,7.211591641108195,0.42084611049929394,17.807444373999623,0.9980309616813073,86.66666666666667,4.109609335312651,41.333333333333336,4.109609335312651,45.333333333333336,8.219218670625303,86.66666666666667,4.109609335312651,0.7514744599660238,0.047421029464530175,2.51128617922465,0.13173217879211105,3.211620569229126,0.14052388957865064,0.10418277433244372,0.0013766198866574336,0.3483512917410723,0.0030273066867609276,0.4457082780103418,0.006360135974381115,0.0,0.0,0.0,0.0,0.0,0.0
