prompt_id,mode,baseline_impl,draft_model,target_model,strategy,candidate_length_k,top_k,top_p,temperature,n,prompt_chars_mean,generated_tokens_mean,acceptance_rate_mean,top1_match_rate_mean,avg_accepted_prefix_length_mean,total_generation_time_mean,tokens_per_s_mean,proposed_tokens_mean,accepted_tokens_mean,accepted_tokens_per_draft_second_mean,rejection_events_mean,verify_rounds_mean,draft_time_mean,verify_time_mean,rebuild_time_mean,draft_time_ratio_mean,verify_time_ratio_mean,rebuild_time_ratio_mean,target_decode_step_time_mean,draft_decode_step_time_mean,draft_target_latency_ratio_mean,prompt_chars_std,generated_tokens_std,acceptance_rate_std,top1_match_rate_std,avg_accepted_prefix_length_std,total_generation_time_std,tokens_per_s_std,proposed_tokens_std,accepted_tokens_std,accepted_tokens_per_draft_second_std,rejection_events_std,verify_rounds_std,draft_time_std,verify_time_std,rebuild_time_std,draft_time_ratio_std,verify_time_ratio_std,rebuild_time_ratio_std,target_decode_step_time_std,draft_decode_step_time_std,draft_target_latency_ratio_std
explain_sd_simple,speculative,manual,EleutherAI/pythia-14m,EleutherAI/pythia-1.4b,top_k,2,50,,1.0,3,45.0,128.0,0.3797949717288163,0.24728729953713785,0.7556640983305816,8.346174796422323,15.41019212296026,146.0,55.0,39.26229792944915,53.333333333333336,73.33333333333333,1.4148205121358235,2.9052775700887046,3.1214932600657144,0.1695404550186206,0.3480381815559127,0.3739813002808854,0.04357291758060455,0.01123104803264141,0.2577529496817685,0.0,0.0,0.05097157841247782,0.05032371967379109,0.09918724553624228,0.5830016407663873,1.057980412746811,8.831760866327848,4.320493798938574,5.566999128908315,4.988876515698588,4.189935029992179,0.09867485117032998,0.21084295568265204,0.22094818426512775,0.002332912811936867,0.0015529948775994697,0.0031229609747402834,0.0,0.0,0.0
explain_sd_simple,speculative,manual,EleutherAI/pythia-14m,EleutherAI/pythia-1.4b,top_k,4,50,,1.0,3,45.0,128.0,0.22252716785299098,0.12357472448618204,0.8819855112242266,9.540812015533447,13.498955495081892,271.6666666666667,59.666666666666664,22.596311679297315,63.666666666666664,68.66666666666667,2.6635172367095947,2.7001752853393555,2.891014496485392,0.2796750062579258,0.2831495536278976,0.3028705339448783,0.04357291758060455,0.01123104803264141,0.2577529496817685,0.0,0.0,0.03985534095061861,0.013101257558131425,0.16489224761343585,0.72729796506959,1.087586567408863,19.770910168449223,5.9066817155564495,3.5799226458182494,7.586537784494028,5.436502143433364,0.14513941146940249,0.1905417320814882,0.23794484940460064,0.0069200294176698825,0.0024320193323743257,0.002397088033749467,0.0,0.0,0.0
explain_sd_simple,speculative,manual,EleutherAI/pythia-14m,EleutherAI/pythia-1.4b,top_k,6,50,,1.0,3,45.0,128.0,0.15267888139671232,0.08398906484840667,0.897044203893519,10.85142707824707,11.82246621589145,399.6666666666667,60.666666666666664,16.12149643248945,66.0,68.0,3.792741060256958,2.771782318751017,2.858057975769043,0.34921130675409867,0.25553750531525765,0.2634478965112915,0.04357291758060455,0.01123104803264141,0.2577529496817685,0.0,0.0,0.01629518371883567,0.01690392638229521,0.09370460013968637,0.5250709771957726,0.5535193086991604,21.761331658599286,3.39934634239519,1.8896814521408336,2.8284271247461903,3.559026084010437,0.25390887514686195,0.11299448934968145,0.12362493084313797,0.006331992151512618,0.0035618451559718363,0.0019013519871570793,0.0,0.0,0.0
explain_sd_simple,speculative,manual,EleutherAI/pythia-14m,EleutherAI/pythia-1.4b,top_k,8,50,,1.0,3,45.0,128.0,0.15015310822008693,0.10087778155208309,1.1782239382239383,11.325628916422525,12.12125021411184,497.6666666666667,65.33333333333333,15.884704960120262,62.666666666666664,63.666666666666664,4.726400693257649,2.4321515560150146,2.6257973512013755,0.416663201411075,0.2146194731234465,0.23114704847781226,0.04357291758060455,0.01123104803264141,0.2577529496817685,0.0,0.0,0.07968235738539912,0.06885409782555002,0.6316623305072544,2.6926406051482368,3.4492000937564504,118.03201072402162,15.326085243430198,8.512888718554946,15.326085243430198,15.326085243430198,1.1563132690146096,0.5827165723121812,0.651562054587858,0.008064794346732854,0.00271977199241284,0.0063834134841345095,0.0,0.0,0.0
explain_sd_simple,baseline,hf,,EleutherAI/pythia-1.4b,top_p,,,0.9,1.0,3,45.0,128.0,,,,4.869582414627075,26.30580584887996,,,,,,0.0,4.869582414627075,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.13600861764453662,0.7227119843910382,,,,,,0.0,0.13600861764453662,0.0,0.0,0.0,0.0,,,
explain_sd_simple,baseline,manual,,EleutherAI/pythia-1.4b,top_p,,,0.9,1.0,3,45.0,128.0,,,,4.634386857350667,27.62412498124793,,,,,,0.0,4.634386857350667,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.05892971245562726,0.35435112168271543,,,,,,0.0,0.05892971245562726,0.0,0.0,0.0,0.0,,,
explain_sd_simple,speculative,manual,EleutherAI/pythia-14m,EleutherAI/pythia-1.4b,top_p,1,,0.9,1.0,3,45.0,128.0,0.45768607175525167,0.25049072143903084,0.45768607175525167,8.466236352920532,15.156919946244777,88.0,40.0,44.24495849583008,48.0,88.0,0.9127707481384277,3.1396706104278564,3.966217597325643,0.10777213257543383,0.37095733460277175,0.4683709418354443,0.04357291758060455,0.01123104803264141,0.2577529496817685,0.0,0.0,0.06773401981201638,0.033507634146935854,0.06773401981201638,0.42446410683788455,0.7592370071881667,4.08248290463863,4.08248290463863,7.180677084637237,8.16496580927726,4.08248290463863,0.054023692842130995,0.1386841278882347,0.21978868595233328,0.0018783796102553934,0.0022280545442924494,0.004229837561020732,0.0,0.0,0.0
explain_sd_simple,speculative,manual,EleutherAI/pythia-14m,EleutherAI/pythia-1.4b,top_p,2,,0.9,1.0,3,45.0,128.0,0.33773400991944036,0.13493019122158195,0.6739576213260424,8.493935187657675,15.072336043663034,153.0,51.666666666666664,33.51333133128223,63.0,76.66666666666667,1.545054276784261,3.070638577143351,3.320082346598307,0.181914051217779,0.36146770425587277,0.39083734426054967,0.04357291758060455,0.01123104803264141,0.2577529496817685,0.0,0.0,0.00538994434845901,0.020625069026530506,0.008981728568889059,0.11494500263877679,0.20398063771637726,1.4142135623730951,0.4714045207910317,1.703691806893305,2.943920288775949,0.4714045207910317,0.06691440254453164,0.07464122795478079,0.10646616034507457,0.007792359022830013,0.004721388846439518,0.010016116090939012,0.0,0.0,0.0
explain_sd_simple,speculative,manual,EleutherAI/pythia-14m,EleutherAI/pythia-1.4b,top_p,4,,0.9,1.0,3,45.0,128.0,0.2194541612498269,0.1338696314960505,0.8623227752639517,9.301173051198324,13.82552160319741,272.6666666666667,59.333333333333336,22.092635050726336,64.33333333333333,69.33333333333333,2.7312023639678955,2.8120854695638022,3.032081206639608,0.2929551916538684,0.30263684309019545,0.3260736282552247,0.04357291758060455,0.01123104803264141,0.2577529496817685,0.0,0.0,0.028563958700997764,0.028997844127922025,0.1089532961216235,0.6448012750710905,0.9208719104667027,17.78263822446552,4.109609335312651,3.540273536413141,4.0276819911981905,4.189935029992179,0.2886394674880812,0.15778123447346826,0.20072603898115277,0.010789362576469987,0.006316270437883001,0.00312222194734316,0.0,0.0,0.0
explain_sd_simple,speculative,manual,EleutherAI/pythia-14m,EleutherAI/pythia-1.4b,top_p,6,,0.9,1.0,3,45.0,128.0,0.13541128933282054,0.07606620943164118,0.7957323688969259,10.925949573516846,11.818756225268059,426.0,56.333333333333336,14.05153624177952,71.0,72.33333333333333,4.093907117843628,2.851856072743734,2.9845070838928223,0.37465962637783323,0.26082613816751377,0.273303647337528,0.04357291758060455,0.01123104803264141,0.2577529496817685,0.0,0.0,0.03163225050587387,0.017412847432279232,0.18063800690625645,1.0055882816493604,1.1266253071440318,43.04261454264444,6.944222218666553,3.1550966770890936,6.48074069840786,6.79869268479038,0.38031902101800624,0.2919508570248462,0.25788757774930227,0.002271582082830419,0.005023415476697077,0.002664934253076442,0.0,0.0,0.0
