prompt_id,mode,baseline_impl,draft_model,target_model,strategy,candidate_length_k,top_k,top_p,temperature,n,prompt_chars_mean,generated_tokens_mean,acceptance_rate_mean,top1_match_rate_mean,avg_accepted_prefix_length_mean,total_generation_time_mean,tokens_per_s_mean,proposed_tokens_mean,accepted_tokens_mean,accepted_tokens_per_draft_second_mean,rejection_events_mean,verify_rounds_mean,draft_time_mean,verify_time_mean,rebuild_time_mean,draft_time_ratio_mean,verify_time_ratio_mean,rebuild_time_ratio_mean,target_decode_step_time_mean,draft_decode_step_time_mean,draft_target_latency_ratio_mean,prompt_chars_std,generated_tokens_std,acceptance_rate_std,top1_match_rate_std,avg_accepted_prefix_length_std,total_generation_time_std,tokens_per_s_std,proposed_tokens_std,accepted_tokens_std,accepted_tokens_per_draft_second_std,rejection_events_std,verify_rounds_std,draft_time_std,verify_time_std,rebuild_time_std,draft_time_ratio_std,verify_time_ratio_std,rebuild_time_ratio_std,target_decode_step_time_std,draft_decode_step_time_std,draft_target_latency_ratio_std
explain_sd_simple,baseline,hf,,EleutherAI/pythia-1.4b,greedy,,,,1.0,3,45.0,128.0,,,,3.10002867380778,41.290164898704695,,,,,,0.0,3.10002867380778,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.007228166278952629,0.09617000314530921,,,,,,0.0,0.007228166278952629,0.0,0.0,0.0,0.0,,,
explain_sd_simple,baseline,manual,,EleutherAI/pythia-1.4b,greedy,,,,1.0,3,45.0,128.0,,,,3.208735783894857,39.900425102255774,,,,,,0.0,3.208735783894857,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.04884708546093173,0.6125748106800408,,,,,,0.0,0.04884708546093173,0.0,0.0,0.0,0.0,,,
explain_sd_simple,speculative,manual,EleutherAI/pythia-160m,EleutherAI/pythia-1.4b,greedy,1,,,1.0,3,45.0,128.0,0.7777777777777778,0.7777777777777778,0.7777777777777778,5.4695766766866045,23.4028022819305,72.0,56.0,59.178985019385046,16.0,72.0,0.9464026292165121,1.8002533117930095,2.6654370625813804,0.1730255802428296,0.32912764749360696,0.48733694564489805,0.03316060081124306,0.016235116869211197,0.4895905524035832,0.0,0.0,0.0,0.0,0.0,0.02829246827226846,0.12093506612059224,0.0,0.0,0.6658663916454315,0.0,0.0,0.010733414824981366,0.022196770735580268,0.003583692782723671,0.001179630186275283,0.002416168545119946,0.003171978526913727,0.0,0.0,0.0
explain_sd_simple,speculative,manual,EleutherAI/pythia-160m,EleutherAI/pythia-1.4b,greedy,2,,,1.0,3,45.0,128.0,0.7647058823529411,0.7647058823529411,1.5294117647058822,4.593964338302612,27.863014585613403,102.0,78.0,59.52546580179551,18.0,51.0,1.310828447341919,1.4128596782684326,1.8215513229370117,0.2853292007345476,0.30754992975596623,0.3965133280974582,0.03316060081124306,0.016235116869211197,0.4895905524035832,0.0,0.0,0.0,0.0,0.0,0.016708430989096117,0.10146782531053793,0.0,0.0,1.119912150969995,0.0,0.0,0.024712928933784347,0.00933213908063214,0.0050772706860878454,0.0048404371000511795,0.0021697375050696,0.0014264556497493677,0.0,0.0,0.0
explain_sd_simple,speculative,manual,EleutherAI/pythia-160m,EleutherAI/pythia-1.4b,greedy,4,,,1.0,3,45.0,128.0,0.559748427672956,0.559748427672956,2.225,4.616953770319621,27.72809024474292,159.0,89.0,43.827794773299296,24.0,40.0,2.0315014521280923,1.1140447457631428,1.4159661134084065,0.4399754119006067,0.24131404049991387,0.30669046936396505,0.03316060081124306,0.016235116869211197,0.4895905524035832,0.0,0.0,0.0,0.0,0.0,0.056720071842806835,0.34047074290127144,0.0,0.0,0.8780092382585581,0.0,0.0,0.041262623518193625,0.022418439724440048,0.017479233455775383,0.0045128842668011775,0.004930722936047346,0.001160677759771845,0.0,0.0,0.0
explain_sd_simple,speculative,manual,EleutherAI/pythia-160m,EleutherAI/pythia-1.4b,greedy,6,,,1.0,3,45.0,128.0,0.423963133640553,0.423963133640553,2.4864864864864864,5.072714805603027,25.233088306616132,217.0,92.0,33.87585885062047,29.0,37.0,2.715914011001587,0.9991238911946615,1.2968753178914387,0.5353935578522336,0.19696059920192216,0.25565855770935864,0.03316060081124306,0.016235116869211197,0.4895905524035832,0.0,0.0,0.0,0.0,0.0,0.007235194168266664,0.03602447515055206,0.0,0.0,0.22113898207835733,0.0,0.0,0.017725182235342904,0.002203125388013793,0.008840493505212458,0.0029036784054584895,0.00043747692949655634,0.001916194853823581,0.0,0.0,0.0
explain_sd_simple,speculative,manual,EleutherAI/pythia-160m,EleutherAI/pythia-1.4b,greedy,8,,,1.0,3,45.0,128.0,0.4125,0.4125,3.3,5.286074956258138,24.221529281071334,240.0,99.0,30.353791064995672,24.0,30.0,3.2623473008473716,0.8629573980967203,1.0931038856506348,0.6171932092868138,0.16321431684862753,0.20676763659012232,0.03316060081124306,0.016235116869211197,0.4895905524035832,0.0,0.0,0.0,0.0,0.0,0.08976593160633335,0.41019843958415525,0.0,0.0,0.4759135100311862,0.0,0.0,0.051707783254293496,0.026488280515443736,0.03165264902215954,0.005282547020807946,0.0023500652281746334,0.0038879698496541424,0.0,0.0,0.0
explain_sd_simple,baseline,hf,,EleutherAI/pythia-1.4b,top_k,,50,,1.0,3,45.0,128.0,,,,3.4443692366282144,37.210615425717805,,,,,,0.0,3.4443692366282144,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.1254191790919772,1.3325743005109385,,,,,,0.0,0.1254191790919772,0.0,0.0,0.0,0.0,,,
explain_sd_simple,baseline,manual,,EleutherAI/pythia-1.4b,top_k,,50,,1.0,3,45.0,128.0,,,,3.540994644165039,36.178385737734025,,,,,,0.0,3.540994644165039,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.10174482380062089,1.0563565957090537,,,,,,0.0,0.10174482380062089,0.0,0.0,0.0,0.0,,,
explain_sd_simple,speculative,manual,EleutherAI/pythia-160m,EleutherAI/pythia-1.4b,top_k,1,50,,1.0,3,45.0,128.0,0.6976675722019922,0.40075602566325647,0.6976675722019922,6.6130045255025225,19.38810712417961,75.66666666666667,52.666666666666664,47.898439429252896,23.0,75.66666666666667,1.1032744248708088,1.979451338450114,3.0281050205230713,0.16681860574153107,0.29943583220138154,0.45792818754639675,0.03316060081124306,0.016235116869211197,0.4895905524035832,0.0,0.0,0.04960913587846702,0.029235858590265767,0.04960913587846702,0.2737411631185381,0.7804669212589689,2.494438257849294,2.0548046676563256,3.7591932107527932,4.546060565661952,2.494438257849294,0.048692466631275834,0.06745879056038483,0.12107982445580912,0.001080034839788407,0.004238000501726713,0.0009164786853780768,0.0,0.0,0.0
