prompt_id,prompt_chars,mode,baseline_impl,draft_model,target_model,strategy,candidate_length_k,top_k,top_p,temperature,generated_tokens,acceptance_rate,avg_accepted_prefix_length,total_generation_time,tokens_per_s,proposed_tokens,accepted_tokens,rejection_events,verify_rounds,draft_time,verify_time,rebuild_time,draft_time_ratio,verify_time_ratio,rebuild_time_ratio,target_decode_step_time,draft_decode_step_time,draft_target_latency_ratio
prompt_1,45,baseline,hf,,EleutherAI/pythia-1.4b,greedy,,,,1.0,32,,,0.8557288646697998,37.3950223267832,,,,,0.0,0.8557288646697998,0.0,0.0,1.0,0.0,,,
prompt_1,45,baseline,manual,,EleutherAI/pythia-1.4b,greedy,,,,1.0,32,,,0.8805367946624756,36.34146828840484,,,,,0.0,0.8805367946624756,0.0,0.0,1.0,0.0,,,
prompt_1,45,speculative,manual,EleutherAI/pythia-160m,EleutherAI/pythia-1.4b,greedy,4,,,1.0,32,0.40816326530612246,1.5384615384615385,1.5769832134246826,20.291909087926594,49,20,10,13,0.6679883003234863,0.41256046295166016,0.4774336814880371,0.42358618318633723,0.26161373148399986,0.30275127688341724,0.03386266529560089,0.016980774700641632,0.5014600756440637
