prompt_id,prompt_chars,mode,baseline_impl,draft_model,target_model,strategy,candidate_length_k,top_k,top_p,temperature,generated_tokens,acceptance_rate,avg_accepted_prefix_length,total_generation_time,tokens_per_s,proposed_tokens,accepted_tokens,rejection_events,verify_rounds,draft_time,verify_time,rebuild_time,draft_time_ratio,verify_time_ratio,rebuild_time_ratio,target_decode_step_time,draft_decode_step_time,draft_target_latency_ratio
prompt_1,45,baseline,hf,,EleutherAI/pythia-1.4b,greedy,,,,1.0,32,,,0.7952060699462891,40.24114152217348,,,,,0.0,0.7952060699462891,0.0,0.0,1.0,0.0,,,
prompt_1,45,baseline,manual,,EleutherAI/pythia-1.4b,greedy,,,,1.0,32,,,0.8706178665161133,36.755505751394715,,,,,0.0,0.8706178665161133,0.0,0.0,1.0,0.0,,,
prompt_1,45,speculative,manual,EleutherAI/pythia-160m,EleutherAI/pythia-1.4b,greedy,4,,,1.0,32,0.40816326530612246,1.5384615384615385,4.130638599395752,7.746986145115939,49,20,11,13,2.653748035430908,0.4635453224182129,0.9807572364807129,0.6424546644722465,0.11222122470022489,0.23743477258557125,0.03531033545732498,0.05526066571474075,1.5649997373014806
