prompt_id,mode,baseline_impl,draft_model,target_model,strategy,candidate_length_k,top_k,top_p,temperature,n,prompt_chars_mean,prompt_chars_std,generated_tokens_mean,generated_tokens_std,acceptance_rate_mean,acceptance_rate_std,avg_accepted_prefix_length_mean,avg_accepted_prefix_length_std,total_generation_time_mean,total_generation_time_std,tokens_per_s_mean,tokens_per_s_std,proposed_tokens_mean,proposed_tokens_std,accepted_tokens_mean,accepted_tokens_std,rejected_tokens_mean,rejected_tokens_std,verify_rounds_mean,verify_rounds_std,draft_time_mean,draft_time_std,verify_time_mean,verify_time_std,rebuild_time_mean,rebuild_time_std,draft_time_ratio_mean,draft_time_ratio_std,verify_time_ratio_mean,verify_time_ratio_std,rebuild_time_ratio_mean,rebuild_time_ratio_std,output_exact_match_mean,output_exact_match_std,output_prefix_match_len_mean,output_prefix_match_len_std,output_prefix_match_ratio_mean,output_prefix_match_ratio_std
explain_sd_simple,baseline,hf,,EleutherAI/pythia-1.4b,greedy,,,,1.0,3,45.0,0.0,128.0,0.0,,,,,3.3671348889668784,0.08392475824537686,38.03846873335365,0.9611038235753893,,,,,,,,,0.0,0.0,3.3671348889668784,0.08392475824537686,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,
explain_sd_simple,baseline,manual,,EleutherAI/pythia-1.4b,greedy,,,,1.0,3,45.0,0.0,128.0,0.0,,,,,3.5601487954457602,0.027247682663277345,35.95567049570058,0.2766112409099475,,,,,,,,,0.0,0.0,3.5601487954457602,0.027247682663277345,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,
explain_sd_simple,speculative,manual,EleutherAI/pythia-70m,EleutherAI/pythia-1.4b,greedy,1,,,1.0,3,45.0,0.0,128.0,0.0,0.7432432432432432,0.0,0.7432432432432432,0.0,5.378208716710408,0.07290205694323951,23.80410556385693,0.32165065233300777,74.0,0.0,55.0,0.0,19.0,0.0,74.0,0.0,0.6070534388224283,0.01867987699298845,2.0836140314737954,0.01924368943738973,2.6237438519795737,0.0388090905478053,0.11284687907526,0.001948386532371839,0.387443711949225,0.002298672543560299,0.487844472923527,0.002461537965817329,1.0,0.0,128.0,0.0,1.0,0.0
explain_sd_simple,speculative,manual,EleutherAI/pythia-70m,EleutherAI/pythia-1.4b,greedy,2,,,1.0,3,45.0,0.0,128.0,0.0,0.631578947368421,0.0,1.263157894736842,0.0,4.715896765391032,0.011679658477336955,27.14240639122068,0.06733975144969942,114.0,0.0,72.0,0.0,29.0,0.0,57.0,0.0,0.8920857111612955,0.015249438953089238,1.7954734961191814,0.009383035524360506,1.966143290201823,0.01235680281353933,0.18916055007996552,0.0028830543887381414,0.3807255420154997,0.0011290233790147743,0.4169239693757572,0.003253900523156921,0.0,0.0,64.0,0.0,0.5,0.0
explain_sd_simple,speculative,manual,EleutherAI/pythia-70m,EleutherAI/pythia-1.4b,greedy,4,,,1.0,3,45.0,0.0,128.0,0.0,0.44324324324324327,0.0,1.7446808510638299,0.0,4.802393356959025,0.09470528292675838,26.663864804093297,0.531848781511743,185.0,0.0,82.0,0.0,35.0,0.0,47.0,0.0,1.5027698675791423,0.04986913665407456,1.532273530960083,0.019124572575832544,1.6884762446085613,0.05277945059308076,0.3129048690306797,0.0075835593582372,0.3191156662750774,0.002930522075421348,0.3515696733592525,0.007619062133009619,0.0,0.0,86.0,0.0,0.671875,0.0
explain_sd_simple,speculative,manual,EleutherAI/pythia-70m,EleutherAI/pythia-1.4b,greedy,6,,,1.0,3,45.0,0.0,128.0,0.0,0.34523809523809523,0.0,2.0714285714285716,0.0,4.842793703079224,0.05922077216216384,26.43494898891415,0.3209128020731877,252.0,0.0,87.0,0.0,37.0,0.0,42.0,0.0,1.9935909112294514,0.017668015580863474,1.3181015650431316,0.03892067574164188,1.445825497309367,0.03656540829155541,0.4117666497213233,0.008614404730303232,0.2721245124949784,0.004926903262173862,0.29850807257553363,0.004119183005796917,0.0,0.0,86.0,0.0,0.671875,0.0
explain_sd_simple,speculative,manual,EleutherAI/pythia-70m,EleutherAI/pythia-1.4b,greedy,8,,,1.0,3,45.0,0.0,128.0,0.0,0.26993865030674846,0.0,2.1463414634146343,0.0,5.266693512598674,0.08723259939846496,24.31039825570254,0.4060180065950194,326.0,0.0,88.0,0.0,37.0,0.0,41.0,0.0,2.512592315673828,0.040217672205528264,1.2767206033070881,0.05360614617142386,1.377700408299764,0.007892947548093112,0.47709249610538546,0.0038323955106508876,0.242315682672743,0.006428607679514167,0.2616736750097776,0.005367818515350706,0.0,0.0,86.0,0.0,0.671875,0.0
explain_sd_simple,baseline,hf,,EleutherAI/pythia-1.4b,top_k,,50,,1.0,3,45.0,0.0,128.0,0.0,,,,,3.7391700744628906,0.013085661626893084,34.23261415779218,0.11970611775476793,,,,,,,,,0.0,0.0,3.7391700744628906,0.013085661626893084,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,
explain_sd_simple,baseline,manual,,EleutherAI/pythia-1.4b,top_k,,50,,1.0,3,45.0,0.0,128.0,0.0,,,,,3.757883310317993,0.04582344601741685,34.0667909277644,0.4151972322058654,,,,,,,,,0.0,0.0,3.757883310317993,0.04582344601741685,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,
explain_sd_simple,speculative,manual,EleutherAI/pythia-70m,EleutherAI/pythia-1.4b,top_k,1,50,,1.0,3,45.0,0.0,128.0,0.0,0.5024552245140481,0.025964192070098344,0.5024552245140481,0.025964192070098344,7.074004173278809,0.3336694083364671,18.133465351169335,0.8277966812984968,85.66666666666667,1.699673171197595,43.0,1.4142135623730951,42.666666666666664,3.0912061651652345,85.66666666666667,1.699673171197595,0.7132150332132975,0.02962151901448007,2.5007556279500327,0.10921532673552817,3.131782054901123,0.12045889152586606,0.10084902901563086,0.0007270296515564339,0.3535771885892192,0.0026778163933196216,0.44289350905177466,0.0037575988711642397,0.0,0.0,0.0,0.0,0.0,0.0
