prompt_id,mode,baseline_impl,draft_model,target_model,strategy,candidate_length_k,top_k,top_p,temperature,n,prompt_chars_mean,prompt_chars_std,generated_tokens_mean,generated_tokens_std,acceptance_rate_mean,acceptance_rate_std,avg_accepted_prefix_length_mean,avg_accepted_prefix_length_std,total_generation_time_mean,total_generation_time_std,tokens_per_s_mean,tokens_per_s_std,proposed_tokens_mean,proposed_tokens_std,accepted_tokens_mean,accepted_tokens_std,rejection_events_mean,rejection_events_std,verify_rounds_mean,verify_rounds_std,draft_time_mean,draft_time_std,verify_time_mean,verify_time_std,rebuild_time_mean,rebuild_time_std,draft_time_ratio_mean,draft_time_ratio_std,verify_time_ratio_mean,verify_time_ratio_std,rebuild_time_ratio_mean,rebuild_time_ratio_std,target_token_time_mean,target_token_time_std,draft_token_time_mean,draft_token_time_std,draft_target_latency_ratio_mean,draft_target_latency_ratio_std
explain_sd_simple,baseline,hf,,EleutherAI/pythia-1.4b,greedy,,,,1.0,3,45.0,0.0,128.0,0.0,,,,,3.479008515675863,0.0328698934570419,36.79538839652217,0.3489438232335226,,,,,,,,,0.0,0.0,3.479008515675863,0.0328698934570419,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.027179754028717678,0.00025679604263313986,,,,
explain_sd_simple,baseline,manual,,EleutherAI/pythia-1.4b,greedy,,,,1.0,3,45.0,0.0,128.0,0.0,,,,,3.565613031387329,0.005846043048538862,35.89855177212742,0.058844392600280154,,,,,,,,,0.0,0.0,3.565613031387329,0.005846043048538862,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02785635180771351,4.567221131670986e-05,,,,
explain_sd_simple,speculative,manual,EleutherAI/pythia-160m,EleutherAI/pythia-1.4b,greedy,1,,,1.0,3,45.0,0.0,128.0,0.0,0.7777777777777778,0.0,0.7777777777777778,0.0,6.156145095825195,0.05877380190314294,20.794137282760605,0.19951709332849438,72.0,0.0,56.0,0.0,16.0,0.0,72.0,0.0,1.0749057133992512,0.011744748950226324,1.9861087799072266,0.048337106032128166,3.0269102255503335,0.003977697978488287,0.17461329785514837,0.0017465136171805615,0.3225764298929276,0.004796686017855572,0.4917286804923674,0.004142897756433138,0.02785635180771351,0.0,0.014929246019434047,0.00016312151319758814,0.5359368707893792,0.005855810348877728
explain_sd_simple,speculative,manual,EleutherAI/pythia-160m,EleutherAI/pythia-1.4b,greedy,2,,,1.0,3,45.0,0.0,128.0,0.0,0.7647058823529411,0.0,1.5294117647058822,0.0,5.254345258076985,0.037463679991489515,24.362034040726993,0.17451704933527842,102.0,0.0,78.0,0.0,18.0,0.0,51.0,0.0,1.491027593612671,0.000893521670775297,1.6120165983835857,0.03168828585889404,2.093104283014933,0.005024105320801535,0.28378403339021635,0.0019173908794350427,0.30677140206057424,0.004024474894623846,0.39837318400838767,0.0024227628657281035,0.02785635180771351,0.0,0.01461791758443795,8.760016380149523e-06,0.5247606608841796,0.0003144710563902289
explain_sd_simple,speculative,manual,EleutherAI/pythia-160m,EleutherAI/pythia-1.4b,greedy,4,,,1.0,3,45.0,0.0,128.0,0.0,0.559748427672956,0.0,2.225,0.0,5.1767605145772295,0.05065201131834846,24.728271628814003,0.24362638358242525,159.0,0.0,89.0,0.0,24.0,0.0,40.0,0.0,2.262061436971029,0.009395611679674445,1.2290263175964355,0.01850237680910758,1.6210310459136963,0.03999206685888113,0.4370080933763396,0.0047900100064004435,0.23740646664242776,0.00214223383992781,0.31310180390099074,0.005378105179648778,0.02785635180771351,0.0,0.014226801490383828,5.909189735644269e-05,0.5107201972673386,0.002121307835438819
explain_sd_simple,speculative,manual,EleutherAI/pythia-160m,EleutherAI/pythia-1.4b,greedy,6,,,1.0,3,45.0,0.0,128.0,0.0,0.423963133640553,0.0,2.4864864864864864,0.0,5.756097157796224,0.0687535875539023,22.240476813973938,0.2668348443882773,217.0,0.0,92.0,0.0,29.0,0.0,37.0,0.0,3.081530809402466,0.06840794522993672,1.1304528713226318,0.007416029038501917,1.466936508814494,0.02400249229184184,0.5352879895570336,0.0057533834421695795,0.19640799828453484,0.001525968842014982,0.254888328340237,0.005266403310943554,0.02785635180771351,0.0,0.014200602808306293,0.0003152439872347313,0.5097797050500383,0.011316772182186456
explain_sd_simple,speculative,manual,EleutherAI/pythia-160m,EleutherAI/pythia-1.4b,greedy,8,,,1.0,3,45.0,0.0,128.0,0.0,0.4125,0.0,3.3,0.0,5.538899580637614,0.06320490384687255,23.11227384981402,0.26207044997554657,240.0,0.0,99.0,0.0,24.0,0.0,30.0,0.0,3.36161478360494,0.058481547051811834,0.9265504678090414,0.028591684628916265,1.1776924133300781,0.0160058063661053,0.6068920691078202,0.00641735704407549,0.16729572014873953,0.005326360982580779,0.21262186765812144,0.0015610341795864334,0.02785635180771351,0.0,0.014006728265020583,0.00024367311271588212,0.5028199084254126,0.00874748834297848
explain_sd_simple,baseline,hf,,EleutherAI/pythia-1.4b,top_k,,50,,1.0,3,45.0,0.0,128.0,0.0,,,,,3.741425355275472,0.17334224208594196,34.28547403276741,1.5961937616225255,,,,,,,,,0.0,0.0,3.741425355275472,0.17334224208594196,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.029229885588089626,0.0013542362662964215,,,,
explain_sd_simple,baseline,manual,,EleutherAI/pythia-1.4b,top_k,,50,,1.0,3,45.0,0.0,128.0,0.0,,,,,3.960883855819702,0.16959512246444106,32.37507871303134,1.379939278532066,,,,,,,,,0.0,0.0,3.960883855819702,0.16959512246444106,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.030944405123591423,0.0013249618942534457,,,,
explain_sd_simple,speculative,manual,EleutherAI/pythia-160m,EleutherAI/pythia-1.4b,top_k,1,50,,1.0,3,45.0,0.0,128.0,0.0,0.6976675722019922,0.04960913587846702,0.6976675722019922,0.04960913587846702,7.306641976038615,0.2688927078793328,17.541998934758748,0.6439881924603663,75.66666666666667,2.494438257849294,52.666666666666664,2.0548046676563256,23.0,4.546060565661952,75.66666666666667,2.494438257849294,1.199493646621704,0.021175789848338376,2.206818103790283,0.05531651067182045,3.358503580093384,0.12718937681374884,0.1642808079676307,0.0031645995947306165,0.3021774350477993,0.0048110420804727706,0.45964053785634074,0.003227378215899578,0.030944405123591423,0.0,0.01586026491651305,0.00024098360556686717,0.5125406306299126,0.007787630901430557
explain_sd_simple,speculative,manual,EleutherAI/pythia-160m,EleutherAI/pythia-1.4b,top_k,2,50,,1.0,3,45.0,0.0,128.0,0.0,0.4937136937136937,0.07037878587274754,0.9855820105820106,0.1432535407713702,7.678195953369141,0.38407977757949,16.7113862319461,0.8159708528007777,129.66666666666666,9.741092797468305,63.333333333333336,4.642796092394707,39.0,5.887840577551898,65.0,5.0990195135927845,1.988953987757365,0.10108912094939765,2.1535226504007974,0.10821095657293782,2.8109511534372964,0.16550708013380344,0.25903568959391227,0.0023027772135257108,0.280520138787772,0.005228081867304488,0.3659385189184157,0.003236394126129886,0.030944405123591423,0.0,0.01536660168858741,0.00038861362594240566,0.4965874001201014,0.012558445521582627
explain_sd_simple,speculative,manual,EleutherAI/pythia-160m,EleutherAI/pythia-1.4b,top_k,4,50,,1.0,3,45.0,0.0,128.0,0.0,0.40181202126633564,0.03762746816362523,1.575475895638003,0.14968890446274505,7.366806348164876,0.358996683262748,17.41640552181587,0.8453106668881594,196.0,11.224972160321824,78.33333333333333,3.0912061651652345,39.666666666666664,3.7712361663282534,50.0,2.943920288775949,2.8938144048055015,0.15220235345217747,1.5866482257843018,0.06790756401831068,2.048943042755127,0.10648524507257497,0.3927784921593579,0.004777740065809584,0.21545192924759768,0.002829638368566101,0.2780966040835055,0.0029259990662299424,0.030944405123591423,0.0,0.014768592001915775,0.00010799809805810603,0.47726210741264125,0.0034900686449380342
explain_sd_simple,speculative,manual,EleutherAI/pythia-160m,EleutherAI/pythia-1.4b,top_k,6,50,,1.0,3,45.0,0.0,128.0,0.0,0.32651303021972927,0.05544725491347382,1.9397270955165693,0.33937012063273275,7.6326204140981035,0.8674193305958152,16.9977899930873,2.0084922876436484,263.0,27.9045993819418,84.33333333333333,4.988876515698588,39.333333333333336,4.9216076867444665,44.333333333333336,4.9216076867444665,3.712050120035807,0.4146526760325523,1.3515715599060059,0.1531473715539591,1.721870978673299,0.20746799431664537,0.486437122989879,0.0029333582171525907,0.17708068188088796,0.0007126810292006614,0.22547000958133498,0.003625145642687806,0.030944405123591423,0.0,0.014105116177108749,0.0001578114581544533,0.45582120970731727,0.005099838162154272
explain_sd_simple,speculative,manual,EleutherAI/pythia-160m,EleutherAI/pythia-1.4b,top_k,8,50,,1.0,3,45.0,0.0,128.0,0.0,0.2499598487699601,0.013777182086037208,1.9598915989159893,0.13183996353830485,8.652347405751547,0.42966652177870535,14.831569246889078,0.7631326882872148,342.0,11.224972160321824,85.33333333333333,1.8856180831641267,40.333333333333336,1.699673171197595,43.666666666666664,1.8856180831641267,4.74905252456665,0.22676089812467032,1.2988042036692302,0.07350830626766094,1.7035167217254639,0.07341376838508706,0.5489285620428112,0.001119093505816713,0.15006055559981085,0.001542871520687919,0.1969515912261891,0.001343156380949462,0.030944405123591423,0.0,0.01388009430070555,0.0002704617447130595,0.4485493983571082,0.00874024702148384
explain_sd_simple,baseline,hf,,EleutherAI/pythia-1.4b,top_p,,,0.9,1.0,3,45.0,0.0,128.0,0.0,,,,,3.778988520304362,0.08243588190381593,33.88768994478269,0.7423714346158743,,,,,,,,,0.0,0.0,3.778988520304362,0.08243588190381593,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.029523347814877827,0.0006440303273735619,,,,
explain_sd_simple,baseline,manual,,EleutherAI/pythia-1.4b,top_p,,,0.9,1.0,3,45.0,0.0,128.0,0.0,,,,,3.6902966499328613,0.03119742703104152,34.68805159628228,0.29491586225956506,,,,,,,,,0.0,0.0,3.6902966499328613,0.03119742703104152,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02883044257760048,0.00024372989868001187,,,,
explain_sd_simple,speculative,manual,EleutherAI/pythia-160m,EleutherAI/pythia-1.4b,top_p,1,,0.9,1.0,3,45.0,0.0,128.0,0.0,0.6402453559099129,0.026167094131504996,0.6402453559099129,0.026167094131504996,6.907584031422933,0.06266226323831789,18.53187407365334,0.16720565447370014,78.66666666666667,1.247219128924647,50.333333333333336,1.247219128924647,28.333333333333332,2.494438257849294,78.66666666666667,1.247219128924647,1.1719834009806316,0.024171789655182123,2.180753231048584,0.022566821551505543,3.255000352859497,0.022667389690691826,0.1696556997327883,0.0025298440930226146,0.31570136972748647,0.0008389773015134061,0.4712337992839542,0.0020927800538037412,0.02883044257760048,0.0,0.014902015611520368,0.00039476443524479407,0.516884732914171,0.013692624876716335
explain_sd_simple,speculative,manual,EleutherAI/pythia-160m,EleutherAI/pythia-1.4b,top_p,2,,0.9,1.0,3,45.0,0.0,128.0,0.0,0.49820785834606496,0.026970088282330315,0.9909973939824687,0.0503110393147724,6.912044127782186,0.20054357696006592,18.53370778692061,0.5276101387282821,128.66666666666666,3.858612300930075,64.0,1.632993161855452,39.333333333333336,5.185449728701348,64.66666666666667,1.699673171197595,1.8796465396881104,0.05169225478901354,1.9964354832967122,0.05277631577215063,2.6672467390696206,0.089335459390539,0.2719542565835012,0.0016393618854198507,0.2888591199397669,0.0016915857038835693,0.385835462936713,0.0019330854212745918,0.02883044257760048,0.0,0.014609841053506512,6.588486895625384e-05,0.5067504952163822,0.002285253470491029
explain_sd_simple,speculative,manual,EleutherAI/pythia-160m,EleutherAI/pythia-1.4b,top_p,4,,0.9,1.0,3,45.0,0.0,128.0,0.0,0.35563178388436595,0.06359783431085188,1.4078229099505695,0.25344796510821394,7.387438058853149,0.737337433327549,17.511043764008797,1.848799938924011,213.66666666666666,20.75786330258702,74.66666666666667,5.734883511361751,46.666666666666664,7.71722460186015,54.0,5.354126134736337,3.0855326652526855,0.33168034754928843,1.671220302581787,0.17027485694861855,2.1679328282674155,0.20195683983960402,0.4173256926152116,0.004022534131938287,0.22617647146247183,0.00056926089646344,0.2936938466601027,0.0033632623417128617,0.02883044257760048,0.0,0.014425826916148696,0.0002589032053035105,0.5003678621068653,0.00898020224998776
