prompt_id,mode,baseline_impl,draft_model,target_model,strategy,candidate_length_k,top_k,top_p,temperature,n,prompt_chars_mean,prompt_chars_std,generated_tokens_mean,generated_tokens_std,acceptance_rate_mean,acceptance_rate_std,avg_accepted_prefix_length_mean,avg_accepted_prefix_length_std,total_generation_time_mean,total_generation_time_std,tokens_per_s_mean,tokens_per_s_std,proposed_tokens_mean,proposed_tokens_std,accepted_tokens_mean,accepted_tokens_std,rejected_tokens_mean,rejected_tokens_std,verify_rounds_mean,verify_rounds_std,draft_time_mean,draft_time_std,verify_time_mean,verify_time_std,rebuild_time_mean,rebuild_time_std,draft_time_ratio_mean,draft_time_ratio_std,verify_time_ratio_mean,verify_time_ratio_std,rebuild_time_ratio_mean,rebuild_time_ratio_std,output_exact_match_mean,output_exact_match_std,output_prefix_match_len_mean,output_prefix_match_len_std,output_prefix_match_ratio_mean,output_prefix_match_ratio_std
explain_sd_simple,baseline,hf,,EleutherAI/pythia-1.4b,greedy,,,,1.0,3,45.0,0.0,128.0,0.0,,,,,3.2661286195119223,0.07099079315968926,39.2083955170991,0.8404456918651569,,,,,,,,,0.0,0.0,3.2661286195119223,0.07099079315968926,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,
explain_sd_simple,baseline,manual,,EleutherAI/pythia-1.4b,greedy,,,,1.0,3,45.0,0.0,128.0,0.0,,,,,3.480353752772013,0.05711527325889849,36.78781881036009,0.6062352817262242,,,,,,,,,0.0,0.0,3.480353752772013,0.05711527325889849,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,
explain_sd_simple,speculative,manual,EleutherAI/pythia-160m,EleutherAI/pythia-1.4b,greedy,1,,,1.0,3,45.0,0.0,128.0,0.0,0.7777777777777778,0.0,0.7777777777777778,0.0,5.88269321123759,0.11749632625912101,21.76731850321124,0.42944262521837445,72.0,0.0,56.0,0.0,16.0,0.0,72.0,0.0,1.0160080591837566,0.020710588116290483,1.9148509502410889,0.022740623529866763,2.8923471768697104,0.08156517207718154,0.17271997443351828,0.0019090947821813376,0.3255672790596564,0.003609290964236062,0.4916022319388639,0.005197696768999791,1.0,0.0,128.0,0.0,1.0,0.0
explain_sd_simple,speculative,manual,EleutherAI/pythia-160m,EleutherAI/pythia-1.4b,greedy,2,,,1.0,3,45.0,0.0,128.0,0.0,0.7647058823529411,0.0,1.5294117647058822,0.0,4.9997828006744385,0.012670831103297097,25.601276385349937,0.06482193305599082,102.0,0.0,78.0,0.0,18.0,0.0,51.0,0.0,1.4341861406962078,0.019973652039428285,1.5089973608652751,0.006669332741829672,2.0010577042897544,0.006637704817375514,0.28684162247484946,0.0032862911931901555,0.3018136747507611,0.0013627502740956004,0.40023484619699845,0.0023378018240474054,0.0,0.0,64.0,0.0,0.5,0.0
explain_sd_simple,speculative,manual,EleutherAI/pythia-160m,EleutherAI/pythia-1.4b,greedy,4,,,1.0,3,45.0,0.0,128.0,0.0,0.559748427672956,0.0,2.225,0.0,4.99315333366394,0.01116230444297513,25.635231257204072,0.05737270048019536,159.0,0.0,89.0,0.0,24.0,0.0,40.0,0.0,2.19879150390625,0.027174400466810113,1.212523619333903,0.03280745296219533,1.5191794236501057,0.00922374839264557,0.4403672787323105,0.005823547579670702,0.24283206563139337,0.006353232009707736,0.3042506279455054,0.001341955057970413,0.0,0.0,64.0,0.0,0.5,0.0
explain_sd_simple,speculative,manual,EleutherAI/pythia-160m,EleutherAI/pythia-1.4b,greedy,6,,,1.0,3,45.0,0.0,128.0,0.0,0.423963133640553,0.0,2.4864864864864864,0.0,5.828154802322388,0.1833538058950186,21.9845956125692,0.7069831991547924,217.0,0.0,92.0,0.0,29.0,0.0,37.0,0.0,3.104318300882975,0.0614294907277986,1.159006675084432,0.05779101732239382,1.481284777323405,0.05695531346555609,0.5328418572623245,0.006364539415158217,0.1987457001859664,0.00374587426637704,0.25410347865061983,0.001898639830123411,1.0,0.0,128.0,0.0,1.0,0.0
explain_sd_simple,speculative,manual,EleutherAI/pythia-160m,EleutherAI/pythia-1.4b,greedy,8,,,1.0,3,45.0,0.0,128.0,0.0,0.4125,0.0,3.3,0.0,5.375639835993449,0.0057848070852761805,23.811146593365063,0.025613300808209977,240.0,0.0,99.0,0.0,24.0,0.0,30.0,0.0,3.286338965098063,0.0074885981001469966,0.884580135345459,0.01959433823294935,1.128967046737671,0.018247215191310603,0.6113394573158119,0.0013831129659132673,0.16455035332814152,0.0034947457508710702,0.21001723011607193,0.00349865301144225,0.0,0.0,64.0,0.0,0.5,0.0
explain_sd_simple,baseline,hf,,EleutherAI/pythia-1.4b,top_k,,50,,1.0,3,45.0,0.0,128.0,0.0,,,,,3.614666700363159,0.037878220888094935,35.415157538494014,0.36936444646315614,,,,,,,,,0.0,0.0,3.614666700363159,0.037878220888094935,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,
explain_sd_simple,baseline,manual,,EleutherAI/pythia-1.4b,top_k,,50,,1.0,3,45.0,0.0,128.0,0.0,,,,,3.668314297993978,0.056153223876791544,34.90163007499325,0.5369242887667736,,,,,,,,,0.0,0.0,3.668314297993978,0.056153223876791544,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,
explain_sd_simple,speculative,manual,EleutherAI/pythia-160m,EleutherAI/pythia-1.4b,top_k,1,50,,1.0,3,45.0,0.0,128.0,0.0,0.6577215189873418,0.044339708170717834,0.6577215189873418,0.044339708170717834,7.1034150918324785,0.18122356722412034,18.031451814922534,0.4684112084256282,77.66666666666667,1.8856180831641267,51.0,2.160246899469287,26.666666666666668,4.0276819911981905,77.66666666666667,1.8856180831641267,1.1279391447703044,0.018109906118102075,2.1998459498087564,0.048003819107970365,3.2290101051330566,0.07485474665644633,0.15882829371001447,0.0016245411357126368,0.3097485640532406,0.00440555701974327,0.4546163172902098,0.004037586953873651,0.0,0.0,0.0,0.0,0.0,0.0
