prompt_id,mode,baseline_impl,draft_model,target_model,strategy,candidate_length_k,top_k,top_p,temperature,n,prompt_chars_mean,generated_tokens_mean,acceptance_rate_mean,top1_match_rate_mean,avg_accepted_prefix_length_mean,total_generation_time_mean,tokens_per_s_mean,proposed_tokens_mean,accepted_tokens_mean,accepted_tokens_per_draft_second_mean,rejection_events_mean,verify_rounds_mean,draft_time_mean,verify_time_mean,rebuild_time_mean,draft_time_ratio_mean,verify_time_ratio_mean,rebuild_time_ratio_mean,target_decode_step_time_mean,draft_decode_step_time_mean,draft_target_latency_ratio_mean,prompt_chars_std,generated_tokens_std,acceptance_rate_std,top1_match_rate_std,avg_accepted_prefix_length_std,total_generation_time_std,tokens_per_s_std,proposed_tokens_std,accepted_tokens_std,accepted_tokens_per_draft_second_std,rejection_events_std,verify_rounds_std,draft_time_std,verify_time_std,rebuild_time_std,draft_time_ratio_std,verify_time_ratio_std,rebuild_time_ratio_std,target_decode_step_time_std,draft_decode_step_time_std,draft_target_latency_ratio_std
prompt_1,baseline,hf,,EleutherAI/pythia-1.4b,greedy,,,,1.0,1,45.0,16.0,,,,0.39906954765319824,40.093262174703476,,,,,,0.0,0.39906954765319824,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
prompt_1,baseline,manual,,EleutherAI/pythia-1.4b,greedy,,,,1.0,1,45.0,16.0,,,,0.41824984550476074,38.25464652758104,,,,,,0.0,0.41824984550476074,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
prompt_1,speculative,manual,EleutherAI/pythia-31m,EleutherAI/pythia-1.4b,greedy,4,,,1.0,1,45.0,16.0,0.23333333333333334,0.0,0.7777777777777778,0.7482552528381348,21.383077418183092,30.0,7.0,33.512455256045,9.0,9.0,0.2088775634765625,0.2845580577850342,0.2427659034729004,0.2791528194212993,0.38029543622407525,0.32444263177851207,0.029851019382476807,0.007206335663795471,0.24141003600117408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALL,baseline,hf,,EleutherAI/pythia-1.4b,greedy,,,,1.0,1,45.0,16.0,,,,0.39906954765319824,40.093262174703476,,,,,,0.0,0.39906954765319824,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
ALL,baseline,manual,,EleutherAI/pythia-1.4b,greedy,,,,1.0,1,45.0,16.0,,,,0.41824984550476074,38.25464652758104,,,,,,0.0,0.41824984550476074,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
ALL,speculative,manual,EleutherAI/pythia-31m,EleutherAI/pythia-1.4b,greedy,4,,,1.0,1,45.0,16.0,0.23333333333333334,0.0,0.7777777777777778,0.7482552528381348,21.383077418183092,30.0,7.0,33.512455256045,9.0,9.0,0.2088775634765625,0.2845580577850342,0.2427659034729004,0.2791528194212993,0.38029543622407525,0.32444263177851207,0.029851019382476807,0.007206335663795471,0.24141003600117408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
